item_id,name,price,category,description,seller_user_id,list_date,buyer_user_id,purchase_date
NRKL2,Easel,1302.51,"Arts, Crafts & Sewing",,FRH4L,2022-04-09,,
NT5YH,Can Opener,596.41,Home & Kitchen,,JWXSS,2022-01-26,,
AE1M5,Facewash,440.26,Beauty & Personal Care,,A0B31,2022-04-12,,
ULFV3,Kite,474.67,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",NL2WY,2022-10-28,,
5E4S3,Hat,449.29,Sports & Outdoors,Cushioning provides excellent shock absorption,87CKX,2022-05-30,,
XEQNI,Leash And Collar,834.67,Pet Supplies,For your lovely pet,1H9CX,2022-01-25,,
1DCCP,Oil Paints,352.58,"Arts, Crafts & Sewing",Set of 12,9ZP9F,2022-09-06,,
EBQJ2,Paper Clips,1169.6,Office Products,For everyday office use,0Z2LJ,2022-04-03,,
DDOZQ,Knives,1353.4,Home & Kitchen,,5PQAC,2022-10-11,,
8N96T,Facewash,1612.27,Beauty & Personal Care,,6K1RV,2022-01-22,,
LD09B,Pet Bed,301.48,Pet Supplies,For your lovely pet,GOW8W,2022-07-06,,
FSQ3D,Tshirt,342.15,"Clothing, Shoes & Jewelry",,KR138,2022-02-24,,
SXRAI,Barbie,1113.53,Toys & Games,,87CKX,2022-08-22,,
6YDWN,Kite,1788.39,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",WPI4A,2022-02-01,,
B1GUY,Pencil,786.84,Office Products,,W2FN3,2022-09-29,,
YNLMD,Leash And Collar,1073.36,Pet Supplies,For your lovely pet,1XG6O,2022-05-18,,
TSU1K,Notebook,1286.28,Others,for everyday use,L6USX,2022-01-14,,
NHSXD,Ipad,1283.16,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",YDQ24,2022-07-01,,
MWXAT,Salad Spinner,1005.59,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,QMHWG,2022-06-28,,
J348U,Hot Wheels,1805.96,Toys & Games,,DRBJ8,2022-02-09,BRX62,2022-04-08
4TYA8,Hoodie,910.36,"Clothing, Shoes & Jewelry",100% Cotton,VRWGT,2022-01-08,,
5YR3V,Barbie,462.35,Toys & Games,make a great gift for kids 3 to 7 years olds,LHRYU,2022-08-21,,
UY5PB,Sticky Notes,140.75,Office Products,For everyday office use,A34BI,2022-02-21,,
EXZJ0,Hat,681.99,Sports & Outdoors,100% Synthetic,K2VIU,2022-05-06,,
XNFUA,Pet Grooming,920.89,Pet Supplies,For your lovely pet,BX2PI,2022-09-29,,
TFNKP,Pet Bed,532.53,Pet Supplies,For your lovely pet,3DEPB,2022-09-10,,
T2RM6,Necklace,9.25,"Clothing, Shoes & Jewelry",Imported,AWXDQ,2022-03-17,,
0L3NQ,Kite,1812.63,Toys & Games,make a great gift for kids 3 to 7 years olds,GKTCF,2022-10-29,,
2EF8S,Paper Clips,1682.21,Office Products,For everyday office use,3S3MN,2022-07-10,,
8WAWB,Handwash,690.99,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",PVB4C,2022-01-24,,
H9DQU,Badminton Racket,1046.77,Sports & Outdoors,,K3VTH,2022-09-30,,
OSKPM,Chair,768.31,Others,for everyday use,549RZ,2022-08-27,I1JY3,2022-09-28
MNNYK,Kindle,1440.9,Electronics,【11th Gen Intel Core i5-1135G7】,PRF6N,2022-09-10,,
5YRO9,Hat,1441.25,Sports & Outdoors,Cushioning provides excellent shock absorption,N7TIV,2022-09-23,,
Y7WR8,Pet Grooming,1911.54,Pet Supplies,For your lovely pet,5XI94,2022-08-30,,
Y9WG6,Sports Shoes,949.6,Sports & Outdoors,,5MYGN,2022-02-19,OCSC1,2022-06-13
V08TN,Pet Bed,685.61,Pet Supplies,,Y1GW1,2022-10-17,,
3J8RD,Canvas,805.5,"Arts, Crafts & Sewing",Set of 10,R8LB9,2022-02-17,HZLY8,2022-05-01
K3CH7,Canvas,1352.4,"Arts, Crafts & Sewing",Set of 10,9R01Y,2022-01-15,,
3TBV8,Pet Grooming,553.57,Pet Supplies,,EGA3T,2022-06-22,,
V4OYV,Facewash,722.4,Beauty & Personal Care,,T40C2,2022-10-21,,
MK4DM,Sticky Notes,1877.51,Office Products,,YRL14,2022-06-26,,
H0V6O,Toothpaste,1995.5,Beauty & Personal Care,,P4FIZ,2022-09-03,,
7JTSO,Watercolor Pens,243.34,"Arts, Crafts & Sewing",,UADIT,2022-01-18,,
Z4YDL,Kite,1579.77,Toys & Games,,0QEPM,2022-07-08,,
14NRE,Jacket,231.27,"Clothing, Shoes & Jewelry",,2LVZE,2022-01-11,,
PCOU6,Facewash,1732.39,Beauty & Personal Care,Suitable for all skin types,RVZRR,2022-09-16,IHYZO,2022-10-13
OWG8Z,Jeans,1513,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,EJ8AM,2022-03-25,,
LEQ1T,Rings,1081.76,"Clothing, Shoes & Jewelry",,HGTUB,2022-02-06,,
QIFHM,Badminton Racket,398.6,Sports & Outdoors,,Z6UIX,2022-09-01,,
IIYX7,Facewash,1444.4,Beauty & Personal Care,Suitable for all skin types,9X7GU,2022-09-29,,
C8UMU,Lamp,281.74,Others,,7ERSM,2022-06-13,,
4HN2S,Paint Brushes,1519.22,"Arts, Crafts & Sewing",Set of 12,ZB7CT,2022-04-29,,
QTEEF,Serum,1007.35,Beauty & Personal Care,Suitable for all skin types,6LV2R,2022-02-26,,
ZSBPW,Ipad,1314.82,Electronics,Reams of high-bandwidth DDR4 RAM,CZOIF,2022-08-08,,
AZQPB,Spoons,253.39,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,L4VJ1,2022-02-02,TIQQA,2022-07-13
64ORQ,Boots,1793.1,"Clothing, Shoes & Jewelry",100% Cotton,V1RZB,2022-01-25,,
E0MLN,Hoodie,122.8,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,C9XKL,2022-06-11,,
4TGBC,Marker,534.86,Office Products,For everyday office use,6K1RV,2022-03-02,,
DT894,Charger,596.78,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",S3AB0,2022-01-12,,
YV0WJ,Paper Clips,1738.39,Office Products,,C0UHU,2022-06-17,,
TCM7S,Sticky Notes,1005.84,Office Products,,A0B31,2022-06-11,,
8LXVO,Airpods,1785.5,Electronics,,9R01Y,2022-07-12,1XG6O,2022-08-30
IO9A8,Water and Food Bowls,1239.16,Pet Supplies,For your lovely pet,IBCNI,2022-01-31,,
PWHNO,Barbie,20.8,Toys & Games,,K2VIU,2022-01-28,,
1YRNW,Jeans,1343.96,"Clothing, Shoes & Jewelry",,RVZRR,2022-05-20,,
4D0LB,Leash And Collar,1245,Pet Supplies,For your lovely pet,K3VTH,2022-01-12,,
VNPK2,Badminton Racket,1468.42,Sports & Outdoors,,670AO,2022-05-16,,
T8P6V,Plants,1926.3,Others,for everyday use,P1ZUA,2022-01-04,,
IPKWV,Marker,847.43,Office Products,For everyday office use,7VWUB,2022-05-23,,
28YTO,Canvas,1812.99,"Arts, Crafts & Sewing",Set of 10,4FD3N,2022-08-20,,
D3L74,Kindle,1466.2,Electronics,,0OWRH,2022-03-22,,
ZE5UW,Speaker,63.41,Electronics,,JCCF8,2022-03-21,,
1YSU4,Easel,1493.49,"Arts, Crafts & Sewing",Set of 10,C0UHU,2022-09-19,,
IDTQO,Pet Grooming,1254.63,Pet Supplies,For your lovely pet,Z0LJU,2022-02-17,,
UVS1V,Pet Bed,1996.78,Pet Supplies,For your lovely pet,GV6M6,2022-01-03,,
C228J,Kite,1236.9,Toys & Games,,L20JI,2022-05-24,TWDIW,2022-05-28
JOO06,Pet Bed,1726.45,Pet Supplies,For your lovely pet,0Z2LJ,2022-08-23,,
PJNV0,Chair,1064.18,Others,,L9Y33,2022-02-25,,
KGXWS,Toothpaste,45.18,Beauty & Personal Care,,TYD9O,2022-06-26,,
87LAG,Serum,444.6,Beauty & Personal Care,,GV6M6,2022-07-05,AUQ1P,2022-08-24
ZAS9T,Facewash,33.23,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",N5X40,2022-02-20,,
OH7OM,Bowls,492.31,Home & Kitchen,,V1RZB,2022-03-22,,
KTNC9,Lamp,21.91,Others,for everyday use,AZB2M,2022-05-11,,
HHDHJ,Toothpaste,919.52,Beauty & Personal Care,Suitable for all skin types,3K1ND,2022-04-24,ZZO7Y,2022-10-22
OKA2Q,Toothpaste,1733.5,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",V20LN,2022-08-03,,
CTNHQ,Kindle,546.26,Electronics,,BHDQW,2022-05-07,,
G0ZMH,Plants,193.94,Others,for everyday use,G9Q2G,2022-08-19,,
V1GC5,Watercolor Pens,1489.35,"Arts, Crafts & Sewing",Set of 10,QX1AY,2022-02-09,,
X731M,Leash And Collar,1959.49,Pet Supplies,,N5X40,2022-08-14,,
SK98Z,Lamp,427.75,Others,,CXDQI,2022-03-02,,
MA6TG,Sports Shoes,1969.47,Sports & Outdoors,Cushioning provides excellent shock absorption,5XI94,2022-02-27,,
0H0VO,Plants,1152.9,Others,,Y1GW1,2022-03-28,,
J0ZOG,Speaker,31.14,Electronics,【11th Gen Intel Core i5-1135G7】,3M1YI,2022-07-17,,
H2DRJ,Hat,1941.72,Sports & Outdoors,,P8UOK,2022-04-02,,
HIZRF,Pen,1908.3,Office Products,For everyday office use,12TJH,2022-03-13,,
GSYZV,Leash And Collar,149.12,Pet Supplies,For your lovely pet,UVBIT,2022-05-25,,
AX2ST,Kite,814.16,Toys & Games,,NJYKN,2022-09-15,,
4FC31,Spoons,1569.75,Home & Kitchen,,46YCO,2022-02-21,,
TFHGE,Laptop,1384.46,Electronics,Reams of high-bandwidth DDR4 RAM,8F6ZS,2022-01-08,,
VKP4Z,Knives,1090.31,Home & Kitchen,,FFBXJ,2022-01-31,,
NZ49B,Laptop Stand,401.48,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",AZQD3,2022-01-29,,
4BPBH,Speaker,329.5,Electronics,,6ZG2P,2022-06-13,,
XQ007,Facewash,215.39,Beauty & Personal Care,Suitable for all skin types,JQY1C,2022-08-02,,
SRGUH,Pencil,603.55,Office Products,,TH5WQ,2022-10-15,,
OULCD,Sports Shoes,1802.15,Sports & Outdoors,,ZLIUE,2022-08-18,,
P69K3,Bath Soap,1406.1,Beauty & Personal Care,,Q17SE,2022-04-26,,
ELKUK,Chair,141.3,Others,for everyday use,3O35F,2022-05-18,,
O3FA4,Water and Food Bowls,898,Pet Supplies,,TH5WQ,2022-04-07,,
LRPFG,Pencil,133.54,Office Products,,XMWLA,2022-09-03,,
WENO4,Mats,1483.88,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,BHDQW,2022-09-05,,
6DZN1,Kite,458.93,Toys & Games,make a great gift for kids 3 to 7 years olds,YAK94,2022-01-23,,
IF7GO,Canvas,412.54,"Arts, Crafts & Sewing",,5P7C4,2022-06-08,,
RTZXP,Hot Wheels,1079.85,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",F98VS,2022-06-12,,
CSM5I,Pet Bed,1237.52,Pet Supplies,For your lovely pet,W7QGR,2022-05-05,,
JBCZI,Leash And Collar,449.89,Pet Supplies,For your lovely pet,IH8AP,2022-03-21,,
DU4D5,Necklace,126.46,"Clothing, Shoes & Jewelry",Machine Wash,05M7F,2022-04-24,,
AF0RN,Paper Clips,272.54,Office Products,,SFE8H,2022-02-05,,
2MAMO,Canvas,1420.95,"Arts, Crafts & Sewing",Set of 12,N169E,2022-02-12,,
ENZUR,Water and Food Bowls,1079.71,Pet Supplies,For your lovely pet,77KUY,2022-02-13,,
DCZWA,Canvas,1943.32,"Arts, Crafts & Sewing",Set of 12,FWVAJ,2022-08-24,,
LHOIF,Hot Wheels,795.7,Toys & Games,,YFIBA,2022-03-01,,
QWGYR,Kindle,1527.75,Electronics,,JY3X4,2022-06-23,,
RWK4T,Acrylic Paints,1713.55,"Arts, Crafts & Sewing",,K52E6,2022-03-13,,
WGXV7,Curtains,159.18,"Arts, Crafts & Sewing",Set of 12,5MYGN,2022-06-13,,
QWPZW,Hat,1963.27,Sports & Outdoors,100% Synthetic,92I2Y,2022-03-09,,
858FQ,Jacket,5.98,"Clothing, Shoes & Jewelry",,UEVYS,2022-06-26,,
OQDAW,Curtains,1235.74,"Arts, Crafts & Sewing",Set of 10,51WHM,2022-07-23,,
IYBNO,Chair,1516.39,Others,for everyday use,6P3VN,2022-05-19,,
LMM8X,Handwash,1302.34,Beauty & Personal Care,Suitable for all skin types,6EBHW,2022-09-03,,
4PEWA,Necklace,1602.93,"Clothing, Shoes & Jewelry",Machine Wash,AZQD3,2022-02-03,,
66K5E,Plants,321.93,Others,,3FKG7,2022-10-21,,
CW941,Kite,1288.2,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",HYR8F,2022-04-25,,
HWFRW,Pet Grooming,652.28,Pet Supplies,For your lovely pet,VPIG7,2022-09-29,,
4FUOQ,Easel,1959.43,"Arts, Crafts & Sewing",,YFIBA,2022-08-29,,
X6CNK,Teddy Bear,1327.71,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",C8HL5,2022-01-04,,
K3GWO,Sauce Pots,655.39,Home & Kitchen,,19J34,2022-04-26,,
UY3GI,Watercolor Pens,1251.9,"Arts, Crafts & Sewing",,L6USX,2022-10-26,,
2OO90,Bath Soap,488.36,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",5MYGN,2022-04-27,,
Q4C84,Hat,1071.14,Sports & Outdoors,Cushioning provides excellent shock absorption,SEOMV,2022-08-25,,
RU8L8,Oil Paints,1887.4,"Arts, Crafts & Sewing",,SB3L6,2022-06-14,,
XHTJY,Pans,638.21,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,05M7F,2022-10-19,,
VU80J,Jeans,1753.52,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,1WI5Q,2022-02-05,BCOQK,2022-08-17
SADP6,Bowls,57.73,Home & Kitchen,,Q0UI3,2022-10-23,,
RJWPA,Knives,979.15,Home & Kitchen,One of a kind stainless steel,BV5DO,2022-07-31,D5WMR,2022-09-08
E5V7Z,Marker,548.55,Office Products,,152MD,2022-04-19,,
3S4UT,Laptop Stand,1731.79,Electronics,,TYD9O,2022-01-09,,
7HNYT,Pet Bed,960.16,Pet Supplies,,HSQAJ,2022-04-15,,
RWUY0,Plants,201.65,Others,,0ZJZT,2022-01-16,,
4PHIJ,Sticky Notes,1569.58,Office Products,For everyday office use,F5WTM,2022-04-10,,
TY17E,Nail Paint,1179.44,Others,,V5MBV,2022-07-24,,
WIWT3,Chair,1586.29,Others,for everyday use,XAY57,2022-10-03,,
C9L0M,Badminton Racket,613.48,Sports & Outdoors,,P35EW,2022-06-22,,
YSPI9,Kindle,1937.14,Electronics,,OFOQB,2022-10-17,,
FA2SR,Acrylic Paints,607.7,"Arts, Crafts & Sewing",,O83AN,2022-05-18,,
0UGGP,Jacket,394.42,"Clothing, Shoes & Jewelry",,19J34,2022-10-21,,
R6Y2G,Pencil,1757.55,Office Products,For everyday office use,G06XS,2022-03-18,,
CV9PO,Acrylic Paints,381.12,"Arts, Crafts & Sewing",,51WHM,2022-02-03,,
CI2F8,Laptop Stand,588.76,Electronics,,QR035,2022-01-28,,
AO8EP,Lamp,1823.9,Others,for everyday use,WDR82,2022-04-29,,
D4IM1,Notebook,1096.55,Others,for everyday use,4I4WY,2022-05-13,,
94A37,Jacket,283.32,"Clothing, Shoes & Jewelry",,VJV2D,2022-07-25,,
YHZLY,Sticky Notes,158.64,Office Products,,V1RZB,2022-10-23,,
A84SY,Oil Paints,90.24,"Arts, Crafts & Sewing",Set of 12,ISPDE,2022-01-27,,
SIBPI,Spoons,1170.61,Home & Kitchen,,E189I,2022-04-23,,
GOE8P,Pen,449.4,Office Products,,ZLIUE,2022-07-21,,
QO90N,Barbie,883.58,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",Y2ZFL,2022-08-11,,
E5R8N,Plants,812.28,Others,,CUVCD,2022-09-01,,
AXHYW,Basketball,637.5,Sports & Outdoors,100% Synthetic,OTAU7,2022-07-26,,
MTR3Q,Kite,800.49,Toys & Games,,7WHJR,2022-06-09,,
Z0C1D,Charger,449.13,Electronics,,C9PS9,2022-07-31,,
6CIJO,Bowls,1940.2,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,AADER,2022-10-15,,
EMTTB,Mats,1952.97,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,6A1CR,2022-04-24,,
C7BL9,Charger,194.83,Electronics,,426K8,2022-05-25,,
P4GU8,Spoons,1973.54,Home & Kitchen,One of a kind stainless steel,152MD,2022-09-02,,
SQANO,Handwash,384.27,Beauty & Personal Care,,0BMS5,2022-03-02,,
RML9Q,Pen,627.3,Office Products,For everyday office use,4PJSD,2022-09-28,,
Q1220,Pet Grooming,144.73,Pet Supplies,For your lovely pet,CCMQG,2022-05-29,,
7TCUA,Barbie,1365.36,Toys & Games,,Y2ZFL,2022-08-18,,
5J1AW,Rings,481.2,"Clothing, Shoes & Jewelry",Imported,8LJTP,2022-02-24,,
MOX4X,Oil Paints,351.63,"Arts, Crafts & Sewing",Set of 12,BIVH0,2022-09-17,,
ZMDY7,Sticky Notes,731.3,Office Products,For everyday office use,AADER,2022-05-18,,
205RS,Curtains,1542.96,"Arts, Crafts & Sewing",Set of 12,C0UHU,2022-07-03,,
DFJHG,Necklace,840.88,"Clothing, Shoes & Jewelry",,X7OBY,2022-06-11,,
KY6SR,Easel,844.26,"Arts, Crafts & Sewing",Set of 10,69SJG,2022-07-05,,
WFA4B,Handwash,760.18,Beauty & Personal Care,,6KXC3,2022-09-27,,
YN8XN,Notebook,385.5,Others,for everyday use,VRWGT,2022-05-04,,
UKAT1,Curtains,1063.1,"Arts, Crafts & Sewing",Set of 12,3RNZG,2022-09-11,,
QNYMF,Hot Wheels,333.4,Toys & Games,,X342E,2022-06-22,,
YCIGI,Sports Shoes,544.26,Sports & Outdoors,,77E29,2022-02-25,AI784,2022-09-05
U9HPM,Badminton Racket,348.31,Sports & Outdoors,,UEVYS,2022-01-21,,
DZZRB,Necklace,1163.15,"Clothing, Shoes & Jewelry",,WJRLZ,2022-03-25,,
FD0NP,Spoons,917.96,Home & Kitchen,One of a kind stainless steel,3M1YI,2022-05-19,,
A1YY4,Jacket,552.93,"Clothing, Shoes & Jewelry",100% Cotton,0R2KU,2022-06-01,,
98C0U,Water and Food Bowls,888.41,Pet Supplies,For your lovely pet,JUDOH,2022-07-24,,
PYGY9,Ipad,753.63,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",7TOUB,2022-09-24,,
LWFPX,Airpods,1640.91,Electronics,,62876,2022-09-24,,
RSE8E,Laptop Stand,500.68,Electronics,【11th Gen Intel Core i5-1135G7】,PVB4C,2022-09-17,,
ILWIQ,Lamp,1326.12,Others,for everyday use,R8LB9,2022-01-03,,
AJQOT,Hat,649.28,Sports & Outdoors,,HGTUB,2022-01-16,,
CRABF,Paper Clips,1126.94,Office Products,,MQBSG,2022-08-30,,
G21H1,Plants,708.59,Others,,0HGJC,2022-04-15,,
MXTS3,Notebook,1800.61,Others,for everyday use,EJ2DW,2022-09-29,,
FPS6O,Pet Bed,1471.59,Pet Supplies,For your lovely pet,X342E,2022-10-10,,
H2FAR,Serum,646.9,Beauty & Personal Care,,6EBHW,2022-02-24,,
RAJQE,Hot Wheels,7.3,Toys & Games,make a great gift for kids 3 to 7 years olds,Y1GW1,2022-08-11,,
E5WMF,Paper Clips,1289.3,Office Products,,P8UOK,2022-03-16,,
0LJCV,Serum,314.51,Beauty & Personal Care,Suitable for all skin types,P35EW,2022-06-18,EYUAB,2022-08-21
0BI2Z,Acrylic Paints,1890.44,"Arts, Crafts & Sewing",Set of 12,VKCWC,2022-05-30,,
FFWFY,Pen,1410.38,Office Products,For everyday office use,4FD3N,2022-05-09,,
AIDK9,Salad Spinner,177.62,Home & Kitchen,,D73LI,2022-09-09,,
RJRO6,Necklace,1725.41,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,9X7GU,2022-06-19,,
OILYK,Pencil,1057.43,Office Products,,K52E6,2022-06-23,,
0MEFB,Hot Wheels,314.17,Toys & Games,,JI8HS,2022-02-27,,
44923,Curtains,643.14,"Arts, Crafts & Sewing",Set of 10,6EBHW,2022-05-03,JEF0X,2022-06-12
UA1N5,Lamp,677.87,Others,for everyday use,8LJTP,2022-03-14,,
9OXDJ,Sports Shoes,843.56,Sports & Outdoors,Cushioning provides excellent shock absorption,VZNU6,2022-05-16,,
O6DXZ,Can Opener,493.26,Home & Kitchen,,O9NN6,2022-06-15,,
BK7L2,Oil Paints,1365.56,"Arts, Crafts & Sewing",Set of 10,TGD2Z,2022-06-01,,
GO05T,Pen,177.97,Office Products,For everyday office use,PBHFC,2022-03-27,,
UFJO6,Jacket,118.97,"Clothing, Shoes & Jewelry",,LC3OK,2022-06-20,,
EHME0,Lamp,1447.39,Others,for everyday use,GV6M6,2022-08-16,,
ASSPL,Pen,423.96,Office Products,For everyday office use,BHDQW,2022-01-20,,
LY99M,Necklace,1301.89,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,GPJ8L,2022-01-13,,
79R94,Handwash,1973.5,Beauty & Personal Care,Suitable for all skin types,6P3VN,2022-09-03,,
0RZLT,Notebook,339.21,Others,for everyday use,WUSF0,2022-03-14,,
SRE2K,Sticky Notes,1696.77,Office Products,,LZAU3,2022-01-23,,
W1BXE,Laptop,1196.26,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",HH8AJ,2022-09-05,,
5N1UB,Chair,653.74,Others,for everyday use,PCL39,2022-03-09,,
5VRV4,Jeans,1454.59,"Clothing, Shoes & Jewelry",,QR19G,2022-08-26,,
RBZSX,Water and Food Bowls,377.68,Pet Supplies,,0ZJZT,2022-08-26,,
PMG2K,Canvas,680.24,"Arts, Crafts & Sewing",Set of 10,TH583,2022-10-01,,
FUBCU,Hat,1496.1,Sports & Outdoors,,MJUC1,2022-10-19,,
RM9A7,Notebook,1314.59,Others,for everyday use,WSHUH,2022-10-27,,
ZK93L,Bath Soap,357.35,Beauty & Personal Care,,08WHX,2022-06-09,,
HJ2KC,Marker,311.79,Office Products,,3DEPB,2022-01-21,,
08IBI,Sticky Notes,26.56,Office Products,,8F6ZS,2022-09-28,,
MXHUI,Chair,995.3,Others,,LQ8DW,2022-09-16,,
L5WIC,Handwash,988.85,Beauty & Personal Care,Suitable for all skin types,85TQL,2022-08-01,R6Q39,2022-09-11
4SJQM,Jacket,1515.59,"Clothing, Shoes & Jewelry",Machine Wash,BSJMW,2022-08-14,,
YMYGL,Can Opener,1355.53,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,EJ2DW,2022-07-10,,
FF1UT,Notebook,1671.72,Others,,3XOCG,2022-10-01,CA1H1,2022-10-11
UTU5E,Pet Bed,1958.53,Pet Supplies,For your lovely pet,P0JA5,2022-05-11,,
EAOS9,Spoons,790.25,Home & Kitchen,,SFE8H,2022-01-17,9BCRK,2022-02-06
B5IW1,Tshirt,1440.76,"Clothing, Shoes & Jewelry",Machine Wash,V2EVU,2022-03-05,,
HT3YM,Tshirt,1565.28,"Clothing, Shoes & Jewelry",,TGD2Z,2022-01-02,,
FSCOL,Charger,1038.82,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",D7CK2,2022-09-12,,
DGK40,Facewash,598.6,Beauty & Personal Care,,DI0C5,2022-02-24,,
OHYJM,Sticky Notes,429.62,Office Products,,LZLDV,2022-06-16,,
89FNW,Pet Grooming,990.59,Pet Supplies,For your lovely pet,O8YYV,2022-03-28,,
6Z0GW,Serum,959.33,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",7W8YE,2022-06-03,,
OLZ4H,Sauce Pots,1607.41,Home & Kitchen,One of a kind stainless steel,DZC76,2022-03-27,,
SO2MN,Watercolor Pens,1295.36,"Arts, Crafts & Sewing",,VJL5E,2022-03-16,,
5PBVE,Watercolor Pens,220.39,"Arts, Crafts & Sewing",Set of 10,RYVDX,2022-08-25,,
ZAP4N,Pencil,98.17,Office Products,For everyday office use,3M1YI,2022-08-24,,
H89DV,Sauce Pots,1183.25,Home & Kitchen,,DPGAP,2022-05-04,,
EG4WN,Watercolor Pens,1470.96,"Arts, Crafts & Sewing",,VWQZC,2022-07-28,,
F19QM,Nail Paint,1653.34,Others,for everyday use,HQSNA,2022-05-07,,
PWBIN,Laptop Stand,1255.84,Electronics,,0Z2LJ,2022-01-12,,
AJGC4,Plants,396.66,Others,for everyday use,ZST93,2022-01-18,,
ERTIA,Laptop,56.1,Electronics,【11th Gen Intel Core i5-1135G7】,HFAMO,2022-05-24,,
6FJY0,Hot Wheels,867.94,Toys & Games,,LC3OK,2022-03-23,,
I7SX0,Handwash,34.12,Beauty & Personal Care,,0OWRH,2022-05-15,,
PIHPZ,Leash And Collar,152.81,Pet Supplies,For your lovely pet,3LLAJ,2022-03-20,,
PCTT5,Jeans,1241.26,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,JWXSS,2022-09-19,,
5C0AX,Teddy Bear,1763.72,Toys & Games,,NKKLD,2022-10-13,61BIL,2022-10-20
MOEMV,Marker,1482.3,Office Products,For everyday office use,SZXQH,2022-07-20,DOC7B,2022-09-07
QMWUS,Kindle,966.29,Electronics,,AZB2M,2022-07-07,,
QC9G0,Jacket,348.67,"Clothing, Shoes & Jewelry",Imported,FUS1Y,2022-10-04,,
OL11S,Pet Grooming,1599.58,Pet Supplies,For your lovely pet,VZNU6,2022-01-18,,
U9PQK,Serum,406.58,Beauty & Personal Care,Suitable for all skin types,6K1RV,2022-08-03,,
63URO,Jacket,62.57,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,K52E6,2022-01-04,,
FI4JE,Pen,1654.37,Office Products,,6IPKS,2022-07-12,,
AIQJS,Can Opener,1952.63,Home & Kitchen,,T02WF,2022-06-20,,
ME6NS,Barbie,424.1,Toys & Games,make a great gift for kids 3 to 7 years olds,19J34,2022-06-10,,
35W0D,Bath Soap,1141.3,Beauty & Personal Care,,VPIG7,2022-06-28,,
GJWHB,Laptop,261.88,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",RBL4D,2022-02-15,,
N9LIS,Leash And Collar,102.49,Pet Supplies,,O0KP9,2022-02-01,,
CJIMY,Necklace,989.55,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,H2NH0,2022-02-08,,
913R9,Laptop,1593.69,Electronics,Reams of high-bandwidth DDR4 RAM,6WQ8P,2022-03-01,,
XZZMJ,Kindle,1558.52,Electronics,,BW3MU,2022-03-24,,
NMOFR,Water and Food Bowls,1128.21,Pet Supplies,For your lovely pet,DNCLE,2022-08-26,,
TLQPB,Pet Grooming,1722.78,Pet Supplies,,3M1YI,2022-06-15,,
MA5IZ,Bath Soap,1772.44,Beauty & Personal Care,Suitable for all skin types,QX1AY,2022-10-21,,
DX4SO,Lamp,1588.89,Others,,KVJNB,2022-01-16,,
ELO0J,Barbie,1235.11,Toys & Games,,FCQGQ,2022-04-07,,
S994H,Leash And Collar,108.21,Pet Supplies,,TIQ1A,2022-03-27,,
6WVRX,Curtains,1586.31,"Arts, Crafts & Sewing",Set of 10,CHM29,2022-04-19,,
MI492,Charger,758.74,Electronics,Reams of high-bandwidth DDR4 RAM,Q17SE,2022-05-05,,
6FME6,Jacket,1170.82,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,AWFGJ,2022-02-11,,
JAIJL,Easel,1328.53,"Arts, Crafts & Sewing",,1H9CX,2022-04-21,,
7LU7S,Notebook,1134.6,Others,,L6USX,2022-07-30,YFJB3,2022-10-07
